"jaktar","sn","salg","min_airport_dist_km","area_ha","cabins_count","region","municipality","elevation","elevationmax","reallonn","tetthet","population","jeger_f","jeger_m","jeger_t","nearest_station","lufttemperatur","vindhastighet","nedbor","luftfuktighet","jeger_tett","reallonn_cap"
"2016-17","KAR9",152,71.1016714271536,58641.3052940058,0,"Indre Finnmark","Karasjok",341.156330433379,473,470.4,9.9,2701,10,70,80,"SN97350",6.26710526315789,1.19078947368421,0.463157894736842,84.3486842105263,0.0296186597556461,0.174157719363199
"2016-17","KAU13",12,34.1237873862581,22931.2040473,0,"Indre Finnmark","Kautokeino",471.533903322474,657,470.4,9.9,2946,15,130,145,NA,NA,NA,NA,NA,0.0492192803801765,0.159674134419552
"2016-17","KAU14",92,28.2023484510751,19267.3175103451,0,"Indre Finnmark","Kautokeino",439.826883748491,577,470.4,9.9,2946,15,130,145,NA,NA,NA,NA,NA,0.0492192803801765,0.159674134419552
"2016-17","KAU15",198,15.745369000153,14724.4985022993,0,"Indre Finnmark","Kautokeino",370.76364212298,476,470.4,9.9,2946,15,130,145,NA,NA,NA,NA,NA,0.0492192803801765,0.159674134419552
"2016-17","KAU16",367,12.4367655954979,17867.0408288531,0,"Indre Finnmark","Kautokeino",414.284875429587,580,470.4,9.9,2946,15,130,145,NA,NA,NA,NA,NA,0.0492192803801765,0.159674134419552
"2016-17","KAU17",340,14.694451473289,18092.9559129378,0,"Indre Finnmark","Kautokeino",411.762075533409,583,470.4,9.9,2946,15,130,145,NA,NA,NA,NA,NA,0.0492192803801765,0.159674134419552
"2016-17","KAU18",413,38.7668577325468,23031.5319962149,0,"Indre Finnmark","Kautokeino",401.630702170687,531,470.4,9.9,2946,15,130,145,NA,NA,NA,NA,NA,0.0492192803801765,0.159674134419552
"2016-17","KAU19",45,54.0888449574294,27464.3227986483,0,"Indre Finnmark","Kautokeino",380.668387911236,487,470.4,9.9,2946,15,130,145,NA,NA,NA,NA,NA,0.0492192803801765,0.159674134419552
"2016-17","KAU20",65,61.931165482601,47494.8689280654,0,"Indre Finnmark","Kautokeino",379.684497214893,484,470.4,9.9,2946,15,130,145,NA,NA,NA,NA,NA,0.0492192803801765,0.159674134419552
"2016-17","KAU21",208,36.884767602862,19633.5572411225,0,"Indre Finnmark","Kautokeino",419.769945143984,615,470.4,9.9,2946,15,130,145,NA,NA,NA,NA,NA,0.0492192803801765,0.159674134419552
"2016-17","KAU22",268,35.2494932401468,35629.130293762,0,"Indre Finnmark","Kautokeino",421.872688903218,560,470.4,9.9,2946,15,130,145,NA,NA,NA,NA,NA,0.0492192803801765,0.159674134419552
"2016-17","KAU23",211,21.4370055383638,19660.4348977673,0,"Indre Finnmark","Kautokeino",473.908751279246,632,470.4,9.9,2946,15,130,145,NA,NA,NA,NA,NA,0.0492192803801765,0.159674134419552
"2016-17","KAU24",62,42.0401283729388,17718.8731980073,0,"Indre Finnmark","Kautokeino",446.186859994499,616,470.4,9.9,2946,15,130,145,NA,NA,NA,NA,NA,0.0492192803801765,0.159674134419552
"2016-17","KAU25",294,27.7926046197258,22332.2170310243,0,"Indre Finnmark","Kautokeino",453.958655605747,633,470.4,9.9,2946,15,130,145,NA,NA,NA,NA,NA,0.0492192803801765,0.159674134419552
"2016-17","KAU26",510,37.5652615293099,25389.1789126826,0,"Indre Finnmark","Kautokeino",417.430269161585,610,470.4,9.9,2946,15,130,145,NA,NA,NA,NA,NA,0.0492192803801765,0.159674134419552
"2016-17","KAU27",338,34.0038081418089,27990.6388454448,0,"Indre Finnmark","Kautokeino",420.231752728105,566,470.4,9.9,2946,15,130,145,NA,NA,NA,NA,NA,0.0492192803801765,0.159674134419552
"2016-17","KAU3",420,57.6028537475477,55749.1333837443,0,"Indre Finnmark","Kautokeino",445.384448715403,652,470.4,9.9,2946,15,130,145,"SN93301",4.98743902439024,2.91243902439024,0.529756097560976,82.7341463414634,0.0492192803801765,0.159674134419552
"2016-17","KAU4",331,60.183529803374,27288.167399451,0,"Indre Finnmark","Kautokeino",398.746521275456,514,470.4,9.9,2946,15,130,145,"SN97470",6.38301158301158,NA,NA,NA,0.0492192803801765,0.159674134419552
"2016-17","KAU5",277,49.8468420274252,23019.1284129849,0,"Indre Finnmark","Kautokeino",419.907283967046,517,470.4,9.9,2946,15,130,145,"SN97470",6.07445887445887,NA,NA,NA,0.0492192803801765,0.159674134419552
"2016-17","LEB1",187,33.9292426909352,50524.9077688302,0,"Vest Finnmark kyst","Lebesby",281.277654888587,575,470.4,6.3,1349,10,115,125,"SN96220",NA,NA,0.315697674418605,NA,0.0926612305411416,0.348702742772424
"2016-17","LEB2",199,18.4635064673695,51533.1676914561,0,"Øst Finnmark","Lebesby",221.956348236057,425,470.4,3.8,1349,10,115,125,"SN96310",6.66939890710383,4.79781420765027,NA,82.4207650273224,0.0926612305411416,0.348702742772424
"2016-17","LEB3",272,52.617506066486,35634.0978510237,0,"Øst Finnmark","Lebesby",235.014257048494,486,470.4,3.8,1349,10,115,125,"SN96220",NA,NA,0.432780082987552,NA,0.0926612305411416,0.348702742772424
"2016-17","LEB4",67,63.0465933744378,43929.5612220201,0,"Vest Finnmark kyst","Lebesby",291.638878896265,510,470.4,6.3,1349,10,115,125,"SN95590",NA,NA,0.7,NA,0.0926612305411416,0.348702742772424
"2016-17","LEB5",187,69.797503786896,58252.7163850778,0,"Øst Finnmark","Lebesby",313.071005690877,731,470.4,3.8,1349,10,115,125,"SN96220",NA,NA,0.708571428571429,NA,0.0926612305411416,0.348702742772424
"2016-17","LEB6",228,83.2514897690432,51659.1099407337,0,"Øst Finnmark","Lebesby",303.397117644522,509,470.4,3.8,1349,10,115,125,"SN96220",NA,NA,0.534545454545455,NA,0.0926612305411416,0.348702742772424
"2016-17","LEB7",36,45.9239470125123,51003.2533321133,0,"Vest Finnmark kyst","Lebesby",483.21582379302,1063,470.4,6.3,1349,10,115,125,"SN95590",NA,NA,0.402941176470588,NA,0.0926612305411416,0.348702742772424
"2016-17","LOP1",44,34.2419465983582,40477.1783705101,0,"Vest Finnmark kyst","Loppa",474.495798073666,1190,470.4,6.3,941,0,40,40,"SN92860",4.27875,4.1125,NA,NA,0.0425079702444208,0.499893730074389
"2016-17","LOP2",25,37.3216632537039,19103.5851101417,0,"Vest Finnmark kyst","Loppa",363.604898060304,1083,470.4,6.3,941,0,40,40,"SN92500",1.942,NA,NA,NA,0.0425079702444208,0.499893730074389
"2016-17","LOP3",9,23.6209520230915,4253.80354768963,0,"Vest Finnmark kyst","Loppa",261.571882160393,633,470.4,6.3,941,0,40,40,"SN92650",5.47222222222222,NA,0.566666666666667,84.7777777777778,0.0425079702444208,0.499893730074389
"2016-17","LOP4",49,30.3934039516368,904.919005081485,0,"Vest Finnmark kyst","Loppa",109.379853902345,292,470.4,6.3,941,0,40,40,"SN92650",7.29387755102041,NA,2.41020408163265,83.6326530612245,0.0425079702444208,0.499893730074389
"2016-17","MAS1",140,45.2216730224422,1056.8035487816,0,"Vest Finnmark kyst","Måsøy",125.322578521104,351,470.4,6.3,1231,15,95,110,"SN94455",NA,NA,NA,NA,0.0893582453290008,0.3821283509342
"2016-17","MAS2",44,46.4025206790122,3444.92800962756,0,"Vest Finnmark kyst","Måsøy",155.300173744394,363,470.4,6.3,1231,15,95,110,"SN94430",9.19615384615385,NA,NA,NA,0.0893582453290008,0.3821283509342
"2016-17","MAS3",12,36.4125711975204,1149.2632716244,0,"Vest Finnmark kyst","Måsøy",115.589614638875,287,470.4,6.3,1231,15,95,110,"SN94430",6.20666666666667,NA,NA,NA,0.0893582453290008,0.3821283509342
"2016-17","MAS4",449,45.4521639892768,95766.936709494,0,"Vest Finnmark kyst","Måsøy",244.414522963319,628,470.4,6.3,1231,15,95,110,"SN94430",7.02034482758621,NA,NA,NA,0.0893582453290008,0.3821283509342
"2016-17","MAS5",536,35.551589090554,7755.68527371654,0,"Vest Finnmark kyst","Måsøy",129.989298859862,378,470.4,6.3,1231,15,95,110,"SN94455",NA,NA,NA,NA,0.0893582453290008,0.3821283509342
"2016-17","NES1",127,49.2716778142547,30451.7884597819,0,"Øst Finnmark","Nesseby",245.472187804934,496,470.4,3.8,944,10,70,80,"SN98974",NA,NA,NA,NA,0.0847457627118644,0.498305084745763
"2016-17","NES2",529,37.9910249392783,39099.0540297441,0,"Øst Finnmark","Nesseby",246.56693626923,501,470.4,3.8,944,10,70,80,"SN98974",NA,NA,NA,NA,0.0847457627118644,0.498305084745763
"2016-17","NES3",111,50.1087491521241,28094.5554991786,0,"Øst Finnmark","Nesseby",145.084572221327,413,470.4,3.8,944,10,70,80,"SN96890",NA,NA,NA,NA,0.0847457627118644,0.498305084745763
"2016-17","NES4",156,40.5090971415208,43786.8434051846,0,"Øst Finnmark","Nesseby",241.690811701165,463,470.4,3.8,944,10,70,80,"SN99090",NA,NA,NA,NA,0.0847457627118644,0.498305084745763
"2016-17","NOR1",432,10.1247155891564,42155.5620467014,0,"Vest Finnmark kyst","Nordkapp",198.269971305643,405,470.4,6.3,3239,10,135,145,"SN94680",6.97836538461538,5.71806930693069,NA,79.5240384615385,0.0447669033652362,0.145230009262118
"2016-17","NOR2",58,25.4519640149677,21955.0402350189,0,"Vest Finnmark kyst","Nordkapp",276.486994105094,575,470.4,6.3,3239,10,135,145,"SN94680",8.15294117647059,4.77843137254902,NA,80.7843137254902,0.0447669033652362,0.145230009262118
"2016-17","NOR3",94,25.5052867627462,25222.8931890232,0,"Vest Finnmark kyst","Nordkapp",164.65473066022,485,470.4,6.3,3239,10,135,145,"SN94805",12,NA,NA,NA,0.0447669033652362,0.145230009262118
"2016-17","POR1",219,54.6671794226917,36052.965349906,0,"Vest Finnmark kyst","Porsanger",243.942514773473,624,470.4,6.3,3964,35,345,380,"SN94870",NA,NA,1.16837270341207,NA,0.0958627648839556,0.118668012108981
"2016-17","POR10",121,29.7284843799741,48637.5468851129,0,"Vest Finnmark kyst","Porsanger",505.132334038527,1135,470.4,6.3,3964,35,345,380,NA,NA,NA,NA,NA,0.0958627648839556,0.118668012108981
"2016-17","POR11",502,46.9318547538383,21830.8466421686,0,"Vest Finnmark kyst","Porsanger",153.619101764176,392,470.4,6.3,3964,35,345,380,NA,NA,NA,NA,NA,0.0958627648839556,0.118668012108981
"2016-17","POR2",456,51.5340478708051,24416.9934616508,0,"Vest Finnmark kyst","Porsanger",199.403962575674,480,470.4,6.3,3964,35,345,380,"SN94800",NA,NA,0.935253456221198,NA,0.0958627648839556,0.118668012108981
"2016-17","POR3",485,33.7837610231877,44937.725376317,0,"Vest Finnmark kyst","Porsanger",256.054197606143,525,470.4,6.3,3964,35,345,380,"SN94870",NA,NA,1.27318681318681,NA,0.0958627648839556,0.118668012108981
"2016-17","POR4",191,32.2837228525186,64683.3765833403,0,"Vest Finnmark kyst","Porsanger",390.113314124387,692,470.4,6.3,3964,35,345,380,"SN95590",NA,NA,1.87142857142857,NA,0.0958627648839556,0.118668012108981
"2016-17","POR5",107,17.8290157433113,65287.4672750738,1,"Vest Finnmark kyst","Porsanger",353.212083244918,1040,470.4,6.3,3964,35,345,380,"SN95350",7.81336633663366,5.16435643564356,NA,78.6138613861386,0.0958627648839556,0.118668012108981
"2016-17","POR6",84,28.8014220478981,38687.9087078267,0,"Vest Finnmark kyst","Porsanger",529.587996170637,1004,470.4,6.3,3964,35,345,380,"SN95350",-0.844047619047619,5.68333333333333,NA,74.5238095238095,0.0958627648839556,0.118668012108981
"2016-17","POR7",184,10.1036953269693,38080.5123974381,1,"Vest Finnmark kyst","Porsanger",325.541274415743,1042,470.4,6.3,3964,35,345,380,"SN95350",5.74845679012346,4.44567901234568,NA,78.5617283950617,0.0958627648839556,0.118668012108981
"2016-17","POR8",160,25.3209083124979,36886.8792874687,1,"Vest Finnmark kyst","Porsanger",328.641065466878,1043,470.4,6.3,3964,35,345,380,"SN95350",5.04802631578947,5.12105263157895,NA,78.1710526315789,0.0958627648839556,0.118668012108981
"2016-17","POR9",195,15.565454345893,54617.7201637024,1,"Vest Finnmark kyst","Porsanger",456.361907796628,1131,470.4,6.3,3964,35,345,380,"SN95350",7.14086021505376,4.25483870967742,NA,79.3010752688172,0.0958627648839556,0.118668012108981
"2016-17","SVA1",474,44.9001775883575,52961.4392050934,0,"Øst Finnmark","Sør-Varanger",269.042853386967,420,470.4,3.8,10171,175,990,1165,"SN99600",NA,NA,NA,NA,0.114541343034117,0.0462491397109429
"2016-17","SVA10",407,36.6535907523833,20829.1645077185,1,"Øst Finnmark","Sør-Varanger",128.821447312568,260,470.4,3.8,10171,175,990,1165,NA,NA,NA,NA,NA,0.114541343034117,0.0462491397109429
"2016-17","SVA11",372,49.0613258029464,19465.5117729969,3,"Øst Finnmark","Sør-Varanger",161.412455383647,335,470.4,3.8,10171,175,990,1165,NA,NA,NA,NA,NA,0.114541343034117,0.0462491397109429
"2016-17","SVA12",813,72.9215473748795,28946.5933103603,6,"Øst Finnmark","Sør-Varanger",118.846126465863,260,470.4,3.8,10171,175,990,1165,NA,NA,NA,NA,NA,0.114541343034117,0.0462491397109429
"2016-17","SVA2",285,27.92242691332,36834.2938283461,0,"Øst Finnmark","Sør-Varanger",163.057691798917,489,470.4,3.8,10171,175,990,1165,"SN99600",NA,NA,NA,NA,0.114541343034117,0.0462491397109429
"2016-17","SVA3",235,15.5157801835879,25219.6238322872,0,"Øst Finnmark","Sør-Varanger",136.916598582375,445,470.4,3.8,10171,175,990,1165,"SN99160",NA,NA,NA,NA,0.114541343034117,0.0462491397109429
"2016-17","SVA4",100,10.6041549786474,13264.9318590713,0,"Øst Finnmark","Sør-Varanger",93.6152901410816,442,470.4,3.8,10171,175,990,1165,"SN99370",4.87083333333333,3.84479166666667,NA,87.2708333333333,0.114541343034117,0.0462491397109429
"2016-17","SVA5",531,23.0965306223029,42927.9307662026,1,"Øst Finnmark","Sør-Varanger",160.483842326381,456,470.4,3.8,10171,175,990,1165,"SN99670",NA,NA,NA,NA,0.114541343034117,0.0462491397109429
"2016-17","SVA6",346,28.8555439857895,34092.9943494791,0,"Øst Finnmark","Sør-Varanger",205.984430267038,404,470.4,3.8,10171,175,990,1165,"SN99670",NA,NA,NA,NA,0.114541343034117,0.0462491397109429
"2016-17","SVA7",391,3.95942693401446,24585.4395465564,0,"Øst Finnmark","Sør-Varanger",143.973953159273,309,470.4,3.8,10171,175,990,1165,"SN99380",NA,NA,NA,NA,0.114541343034117,0.0462491397109429
"2016-17","SVA8",294,26.3911422508784,33864.0953216732,0,"Øst Finnmark","Sør-Varanger",150.559071378815,329,470.4,3.8,10171,175,990,1165,"SN99340",NA,NA,0.326765799256506,NA,0.114541343034117,0.0462491397109429
"2016-17","SVA9",659,23.4898865678765,33782.912691043,0,"Øst Finnmark","Sør-Varanger",96.6284704590822,225,470.4,3.8,10171,175,990,1165,"SN99460",3.17547169811321,1.56531100478469,0.720754716981132,87.3380503144654,0.114541343034117,0.0462491397109429
"2016-17","TAN1",248,54.5783805440829,38273.2977444424,0,"Øst Finnmark","Tana",304.241299780823,666,470.4,3.8,2922,40,245,285,"SN96250",NA,NA,NA,NA,0.0975359342915811,0.160985626283368
"2016-17","TAN10",243,65.0062856855953,49673.7248196721,0,"Øst Finnmark","Tana",395.657153108304,809,470.4,3.8,2922,40,245,285,NA,NA,NA,NA,NA,0.0975359342915811,0.160985626283368
"2016-17","TAN11",147,47.0628697765559,40731.5421680178,0,"Øst Finnmark","Tana",504.493533064526,1061,470.4,3.8,2922,40,245,285,NA,NA,NA,NA,NA,0.0975359342915811,0.160985626283368
"2016-17","TAN2",229,61.1100825317594,20378.234454908,0,"Øst Finnmark","Tana",157.983107969818,567,470.4,3.8,2922,40,245,285,"SN96850",5.34754464285714,2.2,0.653794642857143,86.9151785714286,0.0975359342915811,0.160985626283368
"2016-17","TAN3",153,58.8898867665509,31498.1606816629,0,"Øst Finnmark","Tana",210.237296375191,443,470.4,3.8,2922,40,245,285,"SN96850",5.7251724137931,3.11448275862069,0.637586206896552,83.4413793103448,0.0975359342915811,0.160985626283368
"2016-17","TAN4",173,35.6930076532672,48064.6970393338,0,"Øst Finnmark","Tana",326.241637728046,719,470.4,3.8,2922,40,245,285,"SN98265",5.51418439716312,NA,NA,NA,0.0975359342915811,0.160985626283368
"2016-17","TAN5",171,70.1780694117172,21965.4909226127,0,"Øst Finnmark","Tana",135.684008609775,307,470.4,3.8,2922,40,245,285,"SN96850",4.40454545454545,2.15090909090909,0.415757575757576,85.0909090909091,0.0975359342915811,0.160985626283368
"2016-17","TAN6",307,63.3274903039459,27380.9928963405,0,"Øst Finnmark","Tana",201.388872220216,415,470.4,3.8,2922,40,245,285,"SN96931",NA,NA,0.579693486590038,NA,0.0975359342915811,0.160985626283368
"2016-17","TAN7",349,78.799427735037,22676.1661876784,0,"Øst Finnmark","Tana",171.614021945364,312,470.4,3.8,2922,40,245,285,"SN96931",NA,NA,0.389665653495441,NA,0.0975359342915811,0.160985626283368
"2016-17","TAN8",205,82.4247533976541,25050.0623889745,0,"Øst Finnmark","Tana",270.168467128941,496,470.4,3.8,2922,40,245,285,"SN96850",6.06470588235294,2.62085561497326,0.952673796791444,85.3743315508021,0.0975359342915811,0.160985626283368
"2016-17","TAN9",623,90.8123258681989,69982.3745476339,0,"Øst Finnmark","Tana",261.201476352494,413,470.4,3.8,2922,40,245,285,"SN96931",NA,NA,0.456312292358804,NA,0.0975359342915811,0.160985626283368
"2016-17","VAD1",555,24.3685520673775,81808.7793902025,0,"Øst Finnmark","Vadsø",322.022667330985,629,470.4,3.8,6033,50,485,535,"SN98648",NA,NA,NA,NA,0.0886789325377093,0.0779711586275485
"2016-17","VAD2",979,11.825754042244,41329.3814551296,0,"Øst Finnmark","Vadsø",190.785592239339,411,470.4,3.8,6033,50,485,535,"SN98790",5.41193866374589,4.73143483023001,NA,85.2376779846659,0.0886789325377093,0.0779711586275485
"2016-17","VAR1",161,12.1974867068977,44334.7330310782,0,"Øst Finnmark","Vardø",140.904818104774,403,470.4,3.8,2110,10,85,95,"SN98595",NA,NA,NA,NA,0.0450236966824645,0.222938388625592
"2016-17","VAR2",124,27.6419652489835,14335.8642317667,0,"Øst Finnmark","Vardø",157.601936749679,488,470.4,3.8,2110,10,85,95,"SN98642",NA,NA,NA,NA,0.0450236966824645,0.222938388625592
"2017-18","ALT1",51,27.5386249084896,15581.737133079,0,"Vest Finnmark kyst","Alta",359.515501867372,957,472,6.5,20665,135,1170,1305,"SN94230",6.287890625,7.7671875,NA,NA,0.0631502540527462,0.0228405516573917
"2017-18","ALT10",21,19.0249356412142,465.902697731513,0,"Vest Finnmark kyst","Alta",68.1430065750149,132,472,6.5,20665,135,1170,1305,NA,NA,NA,NA,NA,0.0631502540527462,0.0228405516573917
"2017-18","ALT11",5,35.8994405460612,16453.1926732537,0,"Vest Finnmark kyst","Alta",665.185071886133,988,472,6.5,20665,135,1170,1305,NA,NA,NA,NA,NA,0.0631502540527462,0.0228405516573917
"2017-18","ALT12",50,25.1720002954556,13534.7355136685,0,"Vest Finnmark kyst","Alta",439.962340642267,669,472,6.5,20665,135,1170,1305,NA,NA,NA,NA,NA,0.0631502540527462,0.0228405516573917
"2017-18","ALT2",100,39.7159905383523,21668.7224663127,0,"Vest Finnmark kyst","Alta",430.37188492038,1068,472,6.5,20665,135,1170,1305,"SN94230",6.66887755102041,7.65918367346939,NA,NA,0.0631502540527462,0.0228405516573917
"2017-18","ALT3",347,27.5942195590837,49402.0249284504,0,"Vest Finnmark kyst","Alta",370.619823499996,711,472,6.5,20665,135,1170,1305,"SN94050",NA,NA,NA,NA,0.0631502540527462,0.0228405516573917
"2017-18","ALT4",88,32.9495353113594,33675.0879985017,0,"Vest Finnmark kyst","Alta",455.407375652084,1126,472,6.5,20665,135,1170,1305,"SN92910",NA,NA,0.164285714285714,NA,0.0631502540527462,0.0228405516573917
"2017-18","ALT5",226,24.128510305568,44066.7446093684,0,"Vest Finnmark kyst","Alta",545.14798672238,1147,472,6.5,20665,135,1170,1305,"SN93070",NA,NA,NA,NA,0.0631502540527462,0.0228405516573917
"2017-18","ALT6",131,9.36695840740288,36104.0855648167,1,"Vest Finnmark kyst","Alta",394.444157597979,736,472,6.5,20665,135,1170,1305,"SN94020",NA,NA,NA,NA,0.0631502540527462,0.0228405516573917
"2017-18","ALT7",586,18.530090289754,100375.583293943,1,"Vest Finnmark kyst","Alta",390.625494723297,668,472,6.5,20665,135,1170,1305,"SN93170",NA,NA,NA,NA,0.0631502540527462,0.0228405516573917
"2017-18","ALT8",74,29.0926526607047,29178.9986224413,1,"Vest Finnmark kyst","Alta",488.845507856301,836,472,6.5,20665,135,1170,1305,"SN93200",NA,NA,NA,NA,0.0631502540527462,0.0228405516573917
"2017-18","ALT9",119,23.751852317821,10878.3670134343,2,"Vest Finnmark kyst","Alta",433.716543345793,840,472,6.5,20665,135,1170,1305,"SN93200",NA,NA,NA,NA,0.0631502540527462,0.0228405516573917
"2017-18","BAT1",361,6.86989567491952,66347.8499336271,0,"Øst Finnmark","Båtsfjord",299.418116839988,631,472,3,2270,10,110,120,"SN98360",3.37419825072886,5.50116618075802,NA,84.8163265306122,0.052863436123348,0.207929515418502
"2017-18","BAT2",80,26.1422934560366,59235.9528034215,0,"Øst Finnmark","Båtsfjord",271.997623633912,627,472,3,2270,10,110,120,"SN98645",NA,NA,NA,NA,0.052863436123348,0.207929515418502
"2017-18","BAT3",72,10.3188111885409,17562.9316228702,0,"Øst Finnmark","Båtsfjord",259.671252586268,500,472,3,2270,10,110,120,"SN98360",4.24305555555556,6.22394366197183,NA,85.5138888888889,0.052863436123348,0.207929515418502
"2017-18","BER1",160,20.5479068506093,83033.4313638538,0,"Øst Finnmark","Berlevåg",267.34800628254,613,472,3,981,0,30,30,"SN98265",3.61044776119403,NA,NA,NA,0.0305810397553517,0.481141692150866
"2017-18","BER2",60,11.6700831543726,28660.4619935821,0,"Øst Finnmark","Berlevåg",290.969737235249,501,472,3,981,0,30,30,"SN98360",5.17166666666667,6.00333333333333,NA,85.7333333333333,0.0305810397553517,0.481141692150866
"2017-18","GAM1",272,12.1607546494726,75755.5162287262,0,"Øst Finnmark","Gamvik",218.596945560282,484,472,3,1169,10,60,70,"SN96310",7.15859375,5.1015625,NA,78.66796875,0.0598802395209581,0.403763900769889
"2017-18","GAM2",49,49.5957789792949,64996.7409265377,0,"Øst Finnmark","Gamvik",333.631266796702,665,472,3,1169,10,60,70,"SN96250",NA,NA,NA,NA,0.0598802395209581,0.403763900769889
"2017-18","HAM1",343,21.2131950641447,15891.4610212015,0,"Vest Finnmark kyst","Hammerfest",236.49942171715,691,472,6.5,10536,80,615,695,"SN94242",NA,NA,NA,NA,0.0659643128321944,0.0447987851176917
"2017-18","HAM2",246,7.41458195783942,18070.4438511916,0,"Vest Finnmark kyst","Hammerfest",263.337860212238,625,472,6.5,10536,80,615,695,"SN94242",NA,NA,NA,NA,0.0659643128321944,0.0447987851176917
"2017-18","HAM3",181,25.8246750899036,22685.2796832998,0,"Vest Finnmark kyst","Hammerfest",402.451774842891,1070,472,6.5,10536,80,615,695,"SN94230",7.05340136054422,7.72789115646258,NA,NA,0.0659643128321944,0.0447987851176917
"2017-18","HAM4",23,26.706883868418,8424.47249518056,0,"Vest Finnmark kyst","Hammerfest",375.854645829373,980,472,6.5,10536,80,615,695,"SN94235",8.975,NA,NA,NA,0.0659643128321944,0.0447987851176917
"2017-18","HAM5",30,14.2386815316246,11874.5907625093,0,"Vest Finnmark kyst","Hammerfest",270.722163629901,626,472,6.5,10536,80,615,695,"SN94235",8.23103448275862,NA,NA,NA,0.0659643128321944,0.0447987851176917
"2017-18","HAM6",287,32.2831011130497,29993.0690822966,0,"Vest Finnmark kyst","Hammerfest",335.94683046796,704,472,6.5,10536,80,615,695,"SN94195",0.745662100456621,NA,NA,NA,0.0659643128321944,0.0447987851176917
"2017-18","HAM7",265,34.6492874293945,53423.094976345,0,"Vest Finnmark kyst","Hammerfest",300.139515252886,680,472,6.5,10536,80,615,695,"SN94870",NA,NA,0.805042016806723,NA,0.0659643128321944,0.0447987851176917
"2017-18","HAM8",457,38.0362169122204,75149.7631323515,0,"Vest Finnmark kyst","Hammerfest",367.909944312738,710,472,6.5,10536,80,615,695,"SN94195",2.37089337175793,NA,NA,NA,0.0659643128321944,0.0447987851176917
"2017-18","HAS1",392,19.1265907277093,12491.4273546993,0,"Vest Finnmark kyst","Hasvik",189.025322646984,488,472,6.5,1045,10,80,90,"SN93000",4.53445040214477,8.14932975871314,NA,83.7319034852547,0.0861244019138756,0.451674641148325
"2017-18","HAS2",1007,10.766152008386,11557.6527466351,0,"Vest Finnmark kyst","Hasvik",232.623254189944,573,472,6.5,1045,10,80,90,"SN93000",4.36084598698482,8.28926247288503,NA,82.3492407809111,0.0861244019138756,0.451674641148325
"2017-18","HAS3",278,25.2934692969432,17910.9218888885,0,"Vest Finnmark kyst","Hasvik",243.83914711358,649,472,6.5,1045,10,80,90,"SN93000",7.1114,6.7436,NA,79.472,0.0861244019138756,0.451674641148325
"2017-18","HAS4",4,21.4733053773291,8001.17483296097,0,"Vest Finnmark kyst","Hasvik",388.037739625301,937,472,6.5,1045,10,80,90,"SN92875",NA,NA,NA,NA,0.0861244019138756,0.451674641148325
"2017-18","KAR1",151,46.8713616743026,49954.0448394668,0,"Indre Finnmark","Karasjok",444.748688910475,627,472,2,2673,0,55,55,"SN97350",2.04254385964912,1.25087719298246,0.700219298245614,85.4561403508772,0.0205761316872428,0.176580621025065
"2017-18","KAR10",17,83.8517400585982,44978.2616100884,0,"Indre Finnmark","Karasjok",324.912387417716,637,472,2,2673,0,55,55,NA,NA,NA,NA,NA,0.0205761316872428,0.176580621025065
"2017-18","KAR11",4,87.2613919857366,43588.1102747219,0,"Indre Finnmark","Karasjok",304.158635009249,639,472,2,2673,0,55,55,NA,NA,NA,NA,NA,0.0205761316872428,0.176580621025065
"2017-18","KAR12",20,96.5434722341159,29560.0433044422,0,"Indre Finnmark","Karasjok",280.4911843537,535,472,2,2673,0,55,55,NA,NA,NA,NA,NA,0.0205761316872428,0.176580621025065
"2017-18","KAR13",1,76.2722642800721,46870.9831900514,0,"Indre Finnmark","Karasjok",364.506275846088,536,472,2,2673,0,55,55,NA,NA,NA,NA,NA,0.0205761316872428,0.176580621025065
"2017-18","KAR14",47,101.947381242743,19148.9212199563,0,"Indre Finnmark","Karasjok",261.839223128717,363,472,2,2673,0,55,55,NA,NA,NA,NA,NA,0.0205761316872428,0.176580621025065
"2017-18","KAR2",58,42.9798104739387,41330.987882405,0,"Indre Finnmark","Karasjok",406.261134984258,1014,472,2,2673,0,55,55,"SN97251",3.75681818181818,1.59772727272727,0.106818181818182,89.6818181818182,0.0205761316872428,0.176580621025065
"2017-18","KAR3",77,46.8805276205597,37585.443208477,0,"Indre Finnmark","Karasjok",310.545453535069,463,472,2,2673,0,55,55,"SN97120",2.40857142857143,NA,NA,NA,0.0205761316872428,0.176580621025065
"2017-18","KAR4",26,48.11263347742,28167.4123560319,0,"Indre Finnmark","Karasjok",377.222464445137,771,472,2,2673,0,55,55,"SN97120",5.16363636363636,NA,NA,NA,0.0205761316872428,0.176580621025065
"2017-18","KAR5",16,61.2701275544843,35412.3660791433,0,"Indre Finnmark","Karasjok",281.089641970626,462,472,2,2673,0,55,55,"SN97251",-1.6,1.51538461538462,0.457692307692308,87.7692307692308,0.0205761316872428,0.176580621025065
"2017-18","KAR6",50,59.7645206618583,30085.529529011,0,"Indre Finnmark","Karasjok",313.889722194591,459,472,2,2673,0,55,55,"SN97251",5.05104166666667,1.66458333333333,0.4875,89.0625,0.0205761316872428,0.176580621025065
